dt,day,variation,users,retained,retention_rate,ci_lower,ci_upper
2024-12-20,5,2,648,140,0.216,0.1844,0.2477
2024-12-20,6,2,648,138,0.213,0.1814,0.2445
2024-12-20,7,2,648,128,0.1975,0.1669,0.2282
2024-12-20,8,2,648,126,0.1944,0.164,0.2249
2024-12-20,9,2,648,118,0.1821,0.1524,0.2118
2024-12-20,10,2,648,112,0.1728,0.1437,0.202
2024-12-20,11,2,648,104,0.1605,0.1322,0.1888
2024-12-20,12,2,648,100,0.1543,0.1265,0.1821
2024-12-20,13,2,648,115,0.1775,0.1481,0.2069
2024-12-20,14,2,648,0,0.0,0.0,0.0
2024-12-20,15,2,648,0,0.0,0.0,0.0
2024-12-20,1,2,648,293,0.4522,0.4138,0.4905
2024-12-20,2,2,648,204,0.3148,0.2791,0.3506
2024-12-20,3,2,648,182,0.2809,0.2463,0.3155
2024-12-20,4,2,648,161,0.2485,0.2152,0.2817
2024-12-20,5,2,648,140,0.216,0.1844,0.2477
2024-12-20,6,2,648,138,0.213,0.1814,0.2445
2024-12-20,7,2,648,128,0.1975,0.1669,0.2282
2024-12-20,8,2,648,126,0.1944,0.164,0.2249
2024-12-20,9,2,648,118,0.1821,0.1524,0.2118
2024-12-20,10,2,648,112,0.1728,0.1437,0.202
2024-12-20,11,2,648,104,0.1605,0.1322,0.1888
2024-12-20,12,2,648,100,0.1543,0.1265,0.1821
2024-12-20,13,2,648,115,0.1775,0.1481,0.2069
2024-12-20,14,2,648,0,0.0,0.0,0.0
2024-12-20,15,2,648,0,0.0,0.0,0.0
2024-12-20,1,2,648,293,0.4522,0.4138,0.4905
2024-12-20,2,2,648,204,0.3148,0.2791,0.3506
2024-12-20,3,2,648,182,0.2809,0.2463,0.3155
2024-12-20,4,2,648,161,0.2485,0.2152,0.2817
2024-12-20,5,2,648,140,0.216,0.1844,0.2477
2024-12-20,6,2,648,138,0.213,0.1814,0.2445
2024-12-20,7,2,648,128,0.1975,0.1669,0.2282
2024-12-20,8,2,648,126,0.1944,0.164,0.2249
2024-12-20,9,2,648,118,0.1821,0.1524,0.2118
2024-12-20,10,2,648,112,0.1728,0.1437,0.202
2024-12-20,11,2,648,104,0.1605,0.1322,0.1888
2024-12-20,12,2,648,100,0.1543,0.1265,0.1821
2024-12-20,13,2,648,115,0.1775,0.1481,0.2069
2024-12-20,14,2,648,0,0.0,0.0,0.0
2024-12-20,15,2,648,0,0.0,0.0,0.0
2024-12-20,1,3,601,302,0.5025,0.4625,0.5425
2024-12-20,2,3,601,226,0.376,0.3373,0.4148
2024-12-20,3,3,601,182,0.3028,0.2661,0.3396
2024-12-20,4,3,601,159,0.2646,0.2293,0.2998
2024-12-20,5,3,601,147,0.2446,0.2102,0.279
2024-12-20,6,3,601,151,0.2512,0.2166,0.2859
2024-12-20,7,3,601,147,0.2446,0.2102,0.279
2024-12-20,8,3,601,137,0.228,0.1944,0.2615
2024-12-20,9,3,601,135,0.2246,0.1913,0.258
2024-12-20,10,3,601,131,0.218,0.185,0.251
2024-12-20,11,3,601,126,0.2097,0.1771,0.2422
2024-12-20,12,3,601,118,0.1963,0.1646,0.2281
2024-12-20,13,3,601,139,0.2313,0.1976,0.265
2024-12-20,14,3,601,0,0.0,0.0,0.0
2024-12-20,15,3,601,0,0.0,0.0,0.0
2024-12-20,1,3,601,302,0.5025,0.4625,0.5425
2024-12-20,2,3,601,226,0.376,0.3373,0.4148
2024-12-20,3,3,601,182,0.3028,0.2661,0.3396
2024-12-20,4,3,601,159,0.2646,0.2293,0.2998
2024-12-20,5,3,601,147,0.2446,0.2102,0.279
2024-12-20,6,3,601,151,0.2512,0.2166,0.2859
2024-12-20,7,3,601,147,0.2446,0.2102,0.279
2024-12-20,8,3,601,137,0.228,0.1944,0.2615
2024-12-20,9,3,601,135,0.2246,0.1913,0.258
2024-12-20,10,3,601,131,0.218,0.185,0.251
2024-12-20,11,3,601,126,0.2097,0.1771,0.2422
2024-12-20,12,3,601,118,0.1963,0.1646,0.2281
2024-12-20,13,3,601,139,0.2313,0.1976,0.265
2024-12-20,14,3,601,0,0.0,0.0,0.0
2024-12-20,15,3,601,0,0.0,0.0,0.0
2024-12-20,1,3,601,302,0.5025,0.4625,0.5425
2024-12-20,2,3,601,226,0.376,0.3373,0.4148
2024-12-20,3,3,601,182,0.3028,0.2661,0.3396
2024-12-20,4,3,601,159,0.2646,0.2293,0.2998
2024-12-20,5,3,601,147,0.2446,0.2102,0.279
2024-12-20,6,3,601,151,0.2512,0.2166,0.2859
2024-12-20,7,3,601,147,0.2446,0.2102,0.279
2024-12-20,8,3,601,137,0.228,0.1944,0.2615
2024-12-20,9,3,601,135,0.2246,0.1913,0.258
2024-12-20,10,3,601,131,0.218,0.185,0.251
2024-12-20,11,3,601,126,0.2097,0.1771,0.2422
2024-12-20,12,3,601,118,0.1963,0.1646,0.2281
2024-12-20,13,3,601,139,0.2313,0.1976,0.265
2024-12-20,14,3,601,0,0.0,0.0,0.0
2024-12-20,15,3,601,0,0.0,0.0,0.0
2024-12-20,1,3,601,302,0.5025,0.4625,0.5425
2024-12-20,2,3,601,226,0.376,0.3373,0.4148
2024-12-20,3,3,601,182,0.3028,0.2661,0.3396
2024-12-20,4,3,601,159,0.2646,0.2293,0.2998
2024-12-20,5,3,601,147,0.2446,0.2102,0.279
2024-12-20,6,3,601,151,0.2512,0.2166,0.2859
2024-12-20,7,3,601,147,0.2446,0.2102,0.279
2024-12-20,8,3,601,137,0.228,0.1944,0.2615
2024-12-20,9,3,601,135,0.2246,0.1913,0.258
2024-12-20,10,3,601,131,0.218,0.185,0.251
2024-12-20,11,3,601,126,0.2097,0.1771,0.2422
2024-12-20,12,3,601,118,0.1963,0.1646,0.2281
2024-12-20,13,3,601,139,0.2313,0.1976,0.265
2024-12-20,14,3,601,0,0.0,0.0,0.0
2024-12-20,15,3,601,0,0.0,0.0,0.0
2024-12-20,1,3,601,302,0.5025,0.4625,0.5425
2024-12-20,2,3,601,226,0.376,0.3373,0.4148
2024-12-20,3,3,601,182,0.3028,0.2661,0.3396
2024-12-20,4,3,601,159,0.2646,0.2293,0.2998
2024-12-20,5,3,601,147,0.2446,0.2102,0.279
2024-12-20,6,3,601,151,0.2512,0.2166,0.2859
2024-12-20,7,3,601,147,0.2446,0.2102,0.279
2024-12-20,8,3,601,137,0.228,0.1944,0.2615
2024-12-20,9,3,601,135,0.2246,0.1913,0.258
2024-12-20,10,3,601,131,0.218,0.185,0.251
2024-12-20,11,3,601,126,0.2097,0.1771,0.2422
2024-12-20,12,3,601,118,0.1963,0.1646,0.2281
2024-12-20,13,3,601,139,0.2313,0.1976,0.265
2024-12-20,14,3,601,0,0.0,0.0,0.0
2024-12-20,15,3,601,0,0.0,0.0,0.0
2024-12-20,1,3,601,302,0.5025,0.4625,0.5425
2024-12-20,2,3,601,226,0.376,0.3373,0.4148
2024-12-20,3,3,601,182,0.3028,0.2661,0.3396
2024-12-20,4,3,601,159,0.2646,0.2293,0.2998
2024-12-20,5,3,601,147,0.2446,0.2102,0.279
2024-12-20,6,3,601,151,0.2512,0.2166,0.2859
2024-12-20,7,3,601,147,0.2446,0.2102,0.279
2024-12-20,8,3,601,137,0.228,0.1944,0.2615
2024-12-20,9,3,601,135,0.2246,0.1913,0.258
2024-12-20,10,3,601,131,0.218,0.185,0.251
2024-12-20,11,3,601,126,0.2097,0.1771,0.2422
2024-12-20,12,3,601,118,0.1963,0.1646,0.2281
2024-12-20,13,3,601,139,0.2313,0.1976,0.265
2024-12-20,14,3,601,0,0.0,0.0,0.0
2024-12-20,15,3,601,0,0.0,0.0,0.0
2024-12-20,1,3,601,302,0.5025,0.4625,0.5425
2024-12-20,2,3,601,226,0.376,0.3373,0.4148
2024-12-20,3,3,601,182,0.3028,0.2661,0.3396
2024-12-20,4,3,601,159,0.2646,0.2293,0.2998
2024-12-20,5,3,601,147,0.2446,0.2102,0.279
2024-12-20,6,3,601,151,0.2512,0.2166,0.2859
2024-12-20,7,3,601,147,0.2446,0.2102,0.279
2024-12-20,8,3,601,137,0.228,0.1944,0.2615
2024-12-20,9,3,601,135,0.2246,0.1913,0.258
2024-12-20,10,3,601,131,0.218,0.185,0.251
2024-12-20,11,3,601,126,0.2097,0.1771,0.2422
2024-12-20,12,3,601,118,0.1963,0.1646,0.2281
2024-12-20,13,3,601,139,0.2313,0.1976,0.265
2024-12-20,14,3,601,0,0.0,0.0,0.0
2024-12-20,15,3,601,0,0.0,0.0,0.0
2024-12-20,1,4,579,265,0.4577,0.4171,0.4983
2024-12-20,2,4,579,201,0.3472,0.3084,0.3859
2024-12-20,3,4,579,165,0.285,0.2482,0.3217
2024-12-20,4,4,579,163,0.2815,0.2449,0.3182
2024-12-20,5,4,579,135,0.2332,0.1987,0.2676
2024-12-20,6,4,579,140,0.2418,0.2069,0.2767
2024-12-20,7,4,579,129,0.2228,0.1889,0.2567
2024-12-20,8,4,579,108,0.1865,0.1548,0.2183
2024-12-20,9,4,579,101,0.1744,0.1435,0.2053
2024-12-20,10,4,579,105,0.1813,0.15,0.2127
2024-12-20,11,4,579,96,0.1658,0.1355,0.1961
2024-12-20,12,4,579,102,0.1762,0.1451,0.2072
2024-12-20,13,4,579,106,0.1831,0.1516,0.2146
2024-12-20,14,4,579,0,0.0,0.0,0.0
2024-12-20,15,4,579,0,0.0,0.0,0.0
2024-12-20,1,4,579,265,0.4577,0.4171,0.4983
2024-12-20,2,4,579,201,0.3472,0.3084,0.3859
2024-12-20,3,4,579,165,0.285,0.2482,0.3217
2024-12-20,4,4,579,163,0.2815,0.2449,0.3182
2024-12-20,5,4,579,135,0.2332,0.1987,0.2676
2024-12-20,6,4,579,140,0.2418,0.2069,0.2767
2024-12-20,7,4,579,129,0.2228,0.1889,0.2567
2024-12-20,8,4,579,108,0.1865,0.1548,0.2183
2024-12-20,9,4,579,101,0.1744,0.1435,0.2053
2024-12-20,10,4,579,105,0.1813,0.15,0.2127
2024-12-20,11,4,579,96,0.1658,0.1355,0.1961
2024-12-20,12,4,579,102,0.1762,0.1451,0.2072
2024-12-20,13,4,579,106,0.1831,0.1516,0.2146
2024-12-20,14,4,579,0,0.0,0.0,0.0
2024-12-20,15,4,579,0,0.0,0.0,0.0
2024-12-20,1,4,579,265,0.4577,0.4171,0.4983
2024-12-20,2,4,579,201,0.3472,0.3084,0.3859
2024-12-20,3,4,579,165,0.285,0.2482,0.3217
2024-12-20,4,4,579,163,0.2815,0.2449,0.3182
2024-12-20,5,4,579,135,0.2332,0.1987,0.2676
2024-12-20,6,4,579,140,0.2418,0.2069,0.2767
2024-12-20,7,4,579,129,0.2228,0.1889,0.2567
2024-12-20,8,4,579,108,0.1865,0.1548,0.2183
2024-12-20,9,4,579,101,0.1744,0.1435,0.2053
2024-12-20,10,4,579,105,0.1813,0.15,0.2127
2024-12-20,11,4,579,96,0.1658,0.1355,0.1961
2024-12-20,12,4,579,102,0.1762,0.1451,0.2072
2024-12-20,13,4,579,106,0.1831,0.1516,0.2146
2024-12-20,14,4,579,0,0.0,0.0,0.0
2024-12-20,15,4,579,0,0.0,0.0,0.0
2024-12-20,1,4,579,265,0.4577,0.4171,0.4983
2024-12-20,2,4,579,201,0.3472,0.3084,0.3859
2024-12-20,3,4,579,165,0.285,0.2482,0.3217
2024-12-20,4,4,579,163,0.2815,0.2449,0.3182
2024-12-20,5,4,579,135,0.2332,0.1987,0.2676
2024-12-20,6,4,579,140,0.2418,0.2069,0.2767
2024-12-20,7,4,579,129,0.2228,0.1889,0.2567
2024-12-20,8,4,579,108,0.1865,0.1548,0.2183
2024-12-20,9,4,579,101,0.1744,0.1435,0.2053
2024-12-20,10,4,579,105,0.1813,0.15,0.2127
2024-12-20,11,4,579,96,0.1658,0.1355,0.1961
2024-12-20,12,4,579,102,0.1762,0.1451,0.2072
2024-12-20,13,4,579,106,0.1831,0.1516,0.2146
2024-12-20,14,4,579,0,0.0,0.0,0.0
2024-12-20,15,4,579,0,0.0,0.0,0.0
2024-12-20,1,4,579,265,0.4577,0.4171,0.4983
2024-12-20,2,4,579,201,0.3472,0.3084,0.3859
2024-12-20,3,4,579,165,0.285,0.2482,0.3217
2024-12-20,4,4,579,163,0.2815,0.2449,0.3182
2024-12-20,5,4,579,135,0.2332,0.1987,0.2676
2024-12-20,6,4,579,140,0.2418,0.2069,0.2767
2024-12-20,7,4,579,129,0.2228,0.1889,0.2567
2024-12-20,8,4,579,108,0.1865,0.1548,0.2183
2024-12-20,9,4,579,101,0.1744,0.1435,0.2053
2024-12-20,10,4,579,105,0.1813,0.15,0.2127
2024-12-20,11,4,579,96,0.1658,0.1355,0.1961
2024-12-20,12,4,579,102,0.1762,0.1451,0.2072
2024-12-20,13,4,579,106,0.1831,0.1516,0.2146
2024-12-20,14,4,579,0,0.0,0.0,0.0
2024-12-20,15,4,579,0,0.0,0.0,0.0
2024-12-20,1,4,579,265,0.4577,0.4171,0.4983
2024-12-20,2,4,579,201,0.3472,0.3084,0.3859
2024-12-20,3,4,579,165,0.285,0.2482,0.3217
2024-12-20,4,4,579,163,0.2815,0.2449,0.3182
2024-12-20,5,4,579,135,0.2332,0.1987,0.2676
2024-12-20,6,4,579,140,0.2418,0.2069,0.2767
2024-12-20,7,4,579,129,0.2228,0.1889,0.2567
2024-12-20,8,4,579,108,0.1865,0.1548,0.2183
2024-12-20,9,4,579,101,0.1744,0.1435,0.2053
2024-12-20,10,4,579,105,0.1813,0.15,0.2127
2024-12-20,11,4,579,96,0.1658,0.1355,0.1961
2024-12-20,12,4,579,102,0.1762,0.1451,0.2072
2024-12-20,13,4,579,106,0.1831,0.1516,0.2146
2024-12-20,14,4,579,0,0.0,0.0,0.0
2024-12-20,15,4,579,0,0.0,0.0,0.0
2024-12-20,1,4,579,265,0.4577,0.4171,0.4983
2024-12-20,2,4,579,201,0.3472,0.3084,0.3859
2024-12-20,3,4,579,165,0.285,0.2482,0.3217
2024-12-20,4,4,579,163,0.2815,0.2449,0.3182
2024-12-20,5,4,579,135,0.2332,0.1987,0.2676
2024-12-20,6,4,579,140,0.2418,0.2069,0.2767
2024-12-20,7,4,579,129,0.2228,0.1889,0.2567
2024-12-20,8,4,579,108,0.1865,0.1548,0.2183
2024-12-20,9,4,579,101,0.1744,0.1435,0.2053
2024-12-20,10,4,579,105,0.1813,0.15,0.2127
2024-12-20,11,4,579,96,0.1658,0.1355,0.1961
2024-12-20,12,4,579,102,0.1762,0.1451,0.2072
2024-12-20,13,4,579,106,0.1831,0.1516,0.2146
2024-12-20,14,4,579,0,0.0,0.0,0.0
2024-12-20,15,4,579,0,0.0,0.0,0.0
2024-12-20,1,5,612,241,0.3938,0.3551,0.4325
2024-12-20,2,5,612,148,0.2418,0.2079,0.2758
2024-12-20,3,5,612,127,0.2075,0.1754,0.2396
2024-12-20,4,5,612,92,0.1503,0.122,0.1786
2024-12-20,5,5,612,81,0.1324,0.1055,0.1592
2024-12-20,6,5,612,87,0.1422,0.1145,0.1698
2024-12-20,7,5,612,81,0.1324,0.1055,0.1592
2024-12-20,8,5,612,65,0.1062,0.0818,0.1306
2024-12-20,9,5,612,69,0.1127,0.0877,0.1378
2024-12-20,10,5,612,68,0.1111,0.0862,0.136
2024-12-20,11,5,612,66,0.1078,0.0833,0.1324
2024-12-20,12,5,612,56,0.0915,0.0687,0.1143
2024-12-20,13,5,612,60,0.098,0.0745,0.1216
2024-12-20,14,5,612,0,0.0,0.0,0.0
2024-12-20,15,5,612,0,0.0,0.0,0.0
2024-12-20,1,5,612,241,0.3938,0.3551,0.4325
2024-12-20,2,5,612,148,0.2418,0.2079,0.2758
2024-12-20,3,5,612,127,0.2075,0.1754,0.2396
2024-12-20,4,5,612,92,0.1503,0.122,0.1786
2024-12-20,5,5,612,81,0.1324,0.1055,0.1592
2024-12-20,6,5,612,87,0.1422,0.1145,0.1698
2024-12-20,7,5,612,81,0.1324,0.1055,0.1592
2024-12-20,8,5,612,65,0.1062,0.0818,0.1306
2024-12-20,9,5,612,69,0.1127,0.0877,0.1378
2024-12-20,10,5,612,68,0.1111,0.0862,0.136
2024-12-20,11,5,612,66,0.1078,0.0833,0.1324
2024-12-20,12,5,612,56,0.0915,0.0687,0.1143
2024-12-20,13,5,612,60,0.098,0.0745,0.1216
2024-12-20,14,5,612,0,0.0,0.0,0.0
2024-12-20,15,5,612,0,0.0,0.0,0.0
2024-12-20,1,5,612,241,0.3938,0.3551,0.4325
2024-12-20,2,5,612,148,0.2418,0.2079,0.2758
2024-12-20,3,5,612,127,0.2075,0.1754,0.2396
2024-12-20,4,5,612,92,0.1503,0.122,0.1786
2024-12-20,5,5,612,81,0.1324,0.1055,0.1592
2024-12-20,6,5,612,87,0.1422,0.1145,0.1698
2024-12-20,7,5,612,81,0.1324,0.1055,0.1592
2024-12-20,8,5,612,65,0.1062,0.0818,0.1306
2024-12-20,9,5,612,69,0.1127,0.0877,0.1378
2024-12-20,10,5,612,68,0.1111,0.0862,0.136
2024-12-20,11,5,612,66,0.1078,0.0833,0.1324
2024-12-20,12,5,612,56,0.0915,0.0687,0.1143
2024-12-20,13,5,612,60,0.098,0.0745,0.1216
2024-12-20,14,5,612,0,0.0,0.0,0.0
2024-12-20,15,5,612,0,0.0,0.0,0.0
2024-12-20,1,5,612,241,0.3938,0.3551,0.4325
2024-12-20,2,5,612,148,0.2418,0.2079,0.2758
2024-12-20,3,5,612,127,0.2075,0.1754,0.2396
2024-12-20,4,5,612,92,0.1503,0.122,0.1786
2024-12-20,5,5,612,81,0.1324,0.1055,0.1592
2024-12-20,6,5,612,87,0.1422,0.1145,0.1698
2024-12-20,7,5,612,81,0.1324,0.1055,0.1592
2024-12-20,8,5,612,65,0.1062,0.0818,0.1306
2024-12-20,9,5,612,69,0.1127,0.0877,0.1378
2024-12-20,10,5,612,68,0.1111,0.0862,0.136
2024-12-20,11,5,612,66,0.1078,0.0833,0.1324
2024-12-20,12,5,612,56,0.0915,0.0687,0.1143
2024-12-20,13,5,612,60,0.098,0.0745,0.1216
2024-12-20,14,5,612,0,0.0,0.0,0.0
2024-12-20,15,5,612,0,0.0,0.0,0.0
2024-12-20,1,5,612,241,0.3938,0.3551,0.4325
2024-12-20,2,5,612,148,0.2418,0.2079,0.2758
2024-12-20,3,5,612,127,0.2075,0.1754,0.2396
2024-12-20,4,5,612,92,0.1503,0.122,0.1786
2024-12-20,5,5,612,81,0.1324,0.1055,0.1592
2024-12-20,6,5,612,87,0.1422,0.1145,0.1698
2024-12-20,7,5,612,81,0.1324,0.1055,0.1592
2024-12-20,8,5,612,65,0.1062,0.0818,0.1306
2024-12-20,9,5,612,69,0.1127,0.0877,0.1378
2024-12-20,10,5,612,68,0.1111,0.0862,0.136
2024-12-20,11,5,612,66,0.1078,0.0833,0.1324
2024-12-20,12,5,612,56,0.0915,0.0687,0.1143
2024-12-20,13,5,612,60,0.098,0.0745,0.1216
2024-12-20,14,5,612,0,0.0,0.0,0.0
2024-12-20,15,5,612,0,0.0,0.0,0.0
2024-12-20,1,5,612,241,0.3938,0.3551,0.4325
2024-12-20,2,5,612,148,0.2418,0.2079,0.2758
2024-12-20,3,5,612,127,0.2075,0.1754,0.2396
2024-12-20,4,5,612,92,0.1503,0.122,0.1786
2024-12-20,5,5,612,81,0.1324,0.1055,0.1592
2024-12-20,6,5,612,87,0.1422,0.1145,0.1698
2024-12-20,7,5,612,81,0.1324,0.1055,0.1592
2024-12-20,8,5,612,65,0.1062,0.0818,0.1306
2024-12-20,9,5,612,69,0.1127,0.0877,0.1378
2024-12-20,10,5,612,68,0.1111,0.0862,0.136
2024-12-20,11,5,612,66,0.1078,0.0833,0.1324
2024-12-20,12,5,612,56,0.0915,0.0687,0.1143
2024-12-20,13,5,612,60,0.098,0.0745,0.1216
2024-12-20,14,5,612,0,0.0,0.0,0.0
2024-12-20,15,5,612,0,0.0,0.0,0.0
2024-12-20,1,5,612,241,0.3938,0.3551,0.4325
2024-12-20,2,5,612,148,0.2418,0.2079,0.2758
2024-12-20,3,5,612,127,0.2075,0.1754,0.2396
2024-12-20,4,5,612,92,0.1503,0.122,0.1786
2024-12-20,5,5,612,81,0.1324,0.1055,0.1592
2024-12-20,6,5,612,87,0.1422,0.1145,0.1698
2024-12-20,7,5,612,81,0.1324,0.1055,0.1592
2024-12-20,8,5,612,65,0.1062,0.0818,0.1306
2024-12-20,9,5,612,69,0.1127,0.0877,0.1378
2024-12-20,10,5,612,68,0.1111,0.0862,0.136
2024-12-20,11,5,612,66,0.1078,0.0833,0.1324
2024-12-20,12,5,612,56,0.0915,0.0687,0.1143
2024-12-20,13,5,612,60,0.098,0.0745,0.1216
2024-12-20,14,5,612,0,0.0,0.0,0.0
2024-12-20,15,5,612,0,0.0,0.0,0.0
2024-12-20,1,6,601,286,0.4759,0.4359,0.5158
2024-12-20,2,6,601,223,0.371,0.3324,0.4097
2024-12-20,3,6,601,225,0.3744,0.3357,0.4131
2024-12-20,4,6,601,187,0.3111,0.2741,0.3482
2024-12-20,5,6,601,165,0.2745,0.2389,0.3102
2024-12-20,6,6,601,165,0.2745,0.2389,0.3102
2024-12-20,7,6,601,164,0.2729,0.2373,0.3085
2024-12-20,8,6,601,149,0.2479,0.2134,0.2824
2024-12-20,9,6,601,140,0.2329,0.1991,0.2667
2024-12-20,10,6,601,126,0.2097,0.1771,0.2422
2024-12-20,11,6,601,121,0.2013,0.1693,0.2334
2024-12-20,12,6,601,108,0.1797,0.149,0.2104
2024-12-20,13,6,601,148,0.2463,0.2118,0.2807
2024-12-20,14,6,601,0,0.0,0.0,0.0
2024-12-20,15,6,601,0,0.0,0.0,0.0
2024-12-20,1,6,601,286,0.4759,0.4359,0.5158
2024-12-20,2,6,601,223,0.371,0.3324,0.4097
2024-12-20,3,6,601,225,0.3744,0.3357,0.4131
2024-12-20,4,6,601,187,0.3111,0.2741,0.3482
2024-12-20,5,6,601,165,0.2745,0.2389,0.3102
2024-12-20,6,6,601,165,0.2745,0.2389,0.3102
2024-12-20,7,6,601,164,0.2729,0.2373,0.3085
2024-12-20,8,6,601,149,0.2479,0.2134,0.2824
2024-12-20,9,6,601,140,0.2329,0.1991,0.2667
2024-12-20,10,6,601,126,0.2097,0.1771,0.2422
2024-12-20,11,6,601,121,0.2013,0.1693,0.2334
2024-12-20,12,6,601,108,0.1797,0.149,0.2104
2024-12-20,13,6,601,148,0.2463,0.2118,0.2807
2024-12-20,14,6,601,0,0.0,0.0,0.0
2024-12-20,15,6,601,0,0.0,0.0,0.0
2024-12-20,1,6,601,286,0.4759,0.4359,0.5158
2024-12-20,2,6,601,223,0.371,0.3324,0.4097
2024-12-20,3,6,601,225,0.3744,0.3357,0.4131
2024-12-20,4,6,601,187,0.3111,0.2741,0.3482
2024-12-20,5,6,601,165,0.2745,0.2389,0.3102
2024-12-20,6,6,601,165,0.2745,0.2389,0.3102
2024-12-20,7,6,601,164,0.2729,0.2373,0.3085
2024-12-20,8,6,601,149,0.2479,0.2134,0.2824
2024-12-20,9,6,601,140,0.2329,0.1991,0.2667
2024-12-20,10,6,601,126,0.2097,0.1771,0.2422
2024-12-20,11,6,601,121,0.2013,0.1693,0.2334
2024-12-20,12,6,601,108,0.1797,0.149,0.2104
2024-12-20,13,6,601,148,0.2463,0.2118,0.2807
2024-12-20,14,6,601,0,0.0,0.0,0.0
2024-12-20,15,6,601,0,0.0,0.0,0.0
2024-12-20,1,6,601,286,0.4759,0.4359,0.5158
2024-12-20,2,6,601,223,0.371,0.3324,0.4097
2024-12-20,3,6,601,225,0.3744,0.3357,0.4131
2024-12-20,4,6,601,187,0.3111,0.2741,0.3482
2024-12-20,5,6,601,165,0.2745,0.2389,0.3102
2024-12-20,6,6,601,165,0.2745,0.2389,0.3102
2024-12-20,7,6,601,164,0.2729,0.2373,0.3085
2024-12-20,8,6,601,149,0.2479,0.2134,0.2824
2024-12-20,9,6,601,140,0.2329,0.1991,0.2667
2024-12-20,10,6,601,126,0.2097,0.1771,0.2422
2024-12-20,11,6,601,121,0.2013,0.1693,0.2334
2024-12-20,12,6,601,108,0.1797,0.149,0.2104
2024-12-20,13,6,601,148,0.2463,0.2118,0.2807
2024-12-20,14,6,601,0,0.0,0.0,0.0
2024-12-20,15,6,601,0,0.0,0.0,0.0
2024-12-20,1,6,601,286,0.4759,0.4359,0.5158
2024-12-20,2,6,601,223,0.371,0.3324,0.4097
2024-12-20,3,6,601,225,0.3744,0.3357,0.4131
2024-12-20,4,6,601,187,0.3111,0.2741,0.3482
2024-12-20,5,6,601,165,0.2745,0.2389,0.3102
2024-12-20,6,6,601,165,0.2745,0.2389,0.3102
2024-12-20,7,6,601,164,0.2729,0.2373,0.3085
2024-12-20,8,6,601,149,0.2479,0.2134,0.2824
2024-12-20,9,6,601,140,0.2329,0.1991,0.2667
2024-12-20,10,6,601,126,0.2097,0.1771,0.2422
2024-12-20,11,6,601,121,0.2013,0.1693,0.2334
2024-12-20,12,6,601,108,0.1797,0.149,0.2104
2024-12-20,13,6,601,148,0.2463,0.2118,0.2807
2024-12-20,14,6,601,0,0.0,0.0,0.0
2024-12-20,15,6,601,0,0.0,0.0,0.0
2024-12-20,1,6,601,286,0.4759,0.4359,0.5158
2024-12-20,2,6,601,223,0.371,0.3324,0.4097
2024-12-20,3,6,601,225,0.3744,0.3357,0.4131
2024-12-20,4,6,601,187,0.3111,0.2741,0.3482
2024-12-20,5,6,601,165,0.2745,0.2389,0.3102
2024-12-20,6,6,601,165,0.2745,0.2389,0.3102
2024-12-20,7,6,601,164,0.2729,0.2373,0.3085
2024-12-20,8,6,601,149,0.2479,0.2134,0.2824
2024-12-20,9,6,601,140,0.2329,0.1991,0.2667
2024-12-20,10,6,601,126,0.2097,0.1771,0.2422
2024-12-20,11,6,601,121,0.2013,0.1693,0.2334
2024-12-20,12,6,601,108,0.1797,0.149,0.2104
2024-12-20,13,6,601,148,0.2463,0.2118,0.2807
2024-12-20,14,6,601,0,0.0,0.0,0.0
2024-12-20,15,6,601,0,0.0,0.0,0.0
2024-12-20,1,6,601,286,0.4759,0.4359,0.5158
2024-12-20,2,6,601,223,0.371,0.3324,0.4097
2024-12-20,3,6,601,225,0.3744,0.3357,0.4131
2024-12-20,4,6,601,187,0.3111,0.2741,0.3482
2024-12-20,5,6,601,165,0.2745,0.2389,0.3102
2024-12-20,6,6,601,165,0.2745,0.2389,0.3102
2024-12-20,7,6,601,164,0.2729,0.2373,0.3085
2024-12-20,8,6,601,149,0.2479,0.2134,0.2824
2024-12-20,9,6,601,140,0.2329,0.1991,0.2667
2024-12-20,10,6,601,126,0.2097,0.1771,0.2422
2024-12-20,11,6,601,121,0.2013,0.1693,0.2334
2024-12-20,12,6,601,108,0.1797,0.149,0.2104
2024-12-20,13,6,601,148,0.2463,0.2118,0.2807
2024-12-20,14,6,601,0,0.0,0.0,0.0
2024-12-20,15,6,601,0,0.0,0.0,0.0
2024-12-20,1,7,611,233,0.3813,0.3428,0.4199
2024-12-20,2,7,611,161,0.2635,0.2286,0.2984
2024-12-20,3,7,611,135,0.2209,0.1881,0.2538
2024-12-20,4,7,611,113,0.1849,0.1542,0.2157
2024-12-20,5,7,611,102,0.1669,0.1374,0.1965
2024-12-20,6,7,611,101,0.1653,0.1358,0.1948
2024-12-20,7,7,611,100,0.1637,0.1343,0.193
2024-12-20,8,7,611,87,0.1424,0.1147,0.1701
2024-12-20,9,7,611,71,0.1162,0.0908,0.1416
2024-12-20,10,7,611,78,0.1277,0.1012,0.1541
2024-12-20,11,7,611,74,0.1211,0.0952,0.147
2024-12-20,12,7,611,71,0.1162,0.0908,0.1416
2024-12-20,13,7,611,69,0.1129,0.0878,0.138
2024-12-20,14,7,611,0,0.0,0.0,0.0
2024-12-20,15,7,611,0,0.0,0.0,0.0
